05/01/2011;68;293;1.7;13.6;61.3;933;95;0
05/01/2011;69;283;2.2;13.2;61.3;933;63;0
05/01/2011;70;292;1.8;12.9;62.3;933;62;0
05/01/2011;71;299;2;12.8;63;933;49;0
05/01/2011;72;290;1.4;12.5;64.6;933;35;0
05/01/2011;73;297;2.1;12.2;65.6;933;30;0
05/01/2011;74;287;2;11.8;65.3;933;30;0
05/01/2011;75;295;2.8;11.8;65.6;933;29;0
05/01/2011;76;290;1.8;11.6;66.7;934;30;0
05/01/2011;77;280;2.8;11.4;69.5;934;29;0
05/01/2011;78;275;2.7;11.2;71.9;934;29;0
05/01/2011;79;273;2.5;11;73.9;934;29;0
05/01/2011;80;269;1.8;10.7;76.8;934;30;0
05/01/2011;81;269;1.2;10.5;81.5;934;30;0
05/01/2011;82;277;1;10.5;86.4;934;30;0
05/01/2011;83;284;0.7;10.3;88.7;934;29;0
05/01/2011;84;288;0.7;10.3;90.1;934;30;0
05/01/2011;85;285;1.1;10.2;91.3;934;29;0
05/01/2011;86;281;0.8;10;92.3;934;30;0
05/01/2011;87;264;0.3;9.6;94;934;29;0
05/01/2011;88;235;0.1;9.4;96.4;934;29;0
05/01/2011;89;229;0.1;9.2;98.6;934;30;0
05/01/2011;90;269;0.1;8.9;99;934;29;0
05/01/2011;91;298;0.1;8.8;99;934;29;0
05/01/2011;92;209;0.1;8.9;99;934;30;0
05/01/2011;93;119;0.1;8.6;99;934;29;0
05/01/2011;94;193;0.1;8.6;99;934;29;0
05/01/2011;95;215;0.1;8.5;99;934;29;0
05/01/2011;96;272;0.1;8.4;99;934;29;0
06/01/2011;1;300;0.1;8.5;99;934;29;0
06/01/2011;2;278;0.1;8.5;99;934;29;0
06/01/2011;3;261;0.2;8.8;99;934;29;0
06/01/2011;4;271;0.4;9.2;99;934;29;0
06/01/2011;5;273;0.8;9.6;99;934;29;0
06/01/2011;6;255;1.1;9.9;99;934;29;0
06/01/2011;7;274;1.7;10.4;98.5;934;29;0
06/01/2011;8;277;1.7;10.6;96.6;934;29;0
06/01/2011;9;278;2.1;10.8;95.7;934;29;0
06/01/2011;10;277;2.1;10.9;96.9;934;29;0
06/01/2011;11;284;2;10.9;98.9;934;29;0
06/01/2011;12;284;1.5;10.7;99;934;29;0
06/01/2011;13;277;1.9;10.8;99;934;29;0
06/01/2011;14;279;1.9;10.8;99;934;29;0
06/01/2011;15;275;1.7;10.8;99;934;29;0
06/01/2011;16;276;1.9;10.9;99;934;29;0
06/01/2011;17;275;2.3;10.9;99;934;29;0
06/01/2011;18;275;1.6;10.7;99;934;29;0
06/01/2011;19;269;0.9;10.5;99;934;29;0
06/01/2011;20;276;1.1;10.1;99;934;29;0
06/01/2011;21;279;1.4;10.2;99;934;29;0
06/01/2011;22;255;1;10.1;99;934;29;0
06/01/2011;23;236;0.3;9.5;99;934;29;0
06/01/2011;24;215;0.2;9.1;99;934;29;0
06/01/2011;25;218;0.2;9.1;99;934;29;0
06/01/2011;26;245;0.6;9.3;99;934;29;0
06/01/2011;27;231;0.8;9.6;99;934;29;0
06/01/2011;28;241;1.2;10;99;934;29;0
06/01/2011;29;259;1.1;10.3;99;934;29;0
06/01/2011;30;259;1.5;10.5;99;934;29;0
06/01/2011;31;273;1.5;10.6;99;934;29;0
06/01/2011;32;273;1.6;10.7;99;934;29;0
06/01/2011;33;269;1.1;10.7;99;934;29;0
